house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,verificationDate,description,SecurityDeposit,Status
4 BHK Villa,"4,600 sq ft",Narsingi,Hyderabad,17.37578773,78.36753082,100000,INR,4,Posted a year ago,"Our unit is prime lot North facing 4600 sft built up area. Dews Ville provides immaculately landscaped with broad internal roads, jogging tracks, children’s parks and a million other spots for the soul to roam free. 
A private club house for the owners will come up within the enclosed grounds of Dews Ville. Equipped with swimming pool, indoor games areas, gym, 
restaurant, the club house, 24 hr security, and Power backup, Club house/community center, Park, Intercom Facility will be an idyllic hideaway after a long day. It is just five minutes drive to a multitude of IT giants like Microsoft, Wipro, and Infosys. The prestigious ISB and to prominent schools like 
Delhi Public School and Oakridge International Schools are in close proximity and a 10 minute drive to Hitech City through the Outer ring road which is only 1 km. 
from the Residential Community."," 1,00,000",Semi-Furnished
2 BHK Apartment,"1,175 sq ft",Kompally,Hyderabad,17.53237152,78.47782898,16000,INR,2,Posted a year ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in Hivision Infratech Residency, one of the most prestigious projects of Kompally. It is a semi-furnished property. It is on 3rd floor. The building has a total of 5 floor(s). It is west facing property. The property has 2 bathrooms and 2 balconies. The site is in close proximity to various civic utilities. Kindly call us for details. ","48,000",Semi-Furnished
1 BHK Independent Floor,230 sq ft,Madhura Nagar,Hyderabad,17.43881607,78.43454742,8000,INR,1,Posted a year ago,"Well designed 1 bhk builder floor is available at a prime location in Madhura Nagar. It has a built-up area of 230 sqft and is available for rent at Rs. 8,000 per month . It is a semi-furnished property. It is on ground floor. The building has a total of 3 floor(s). It is facing north direction. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Contact us for more details. ","16,000",Semi-Furnished
1 BHK Independent Floor,800 sq ft,Chandanagar,Hyderabad,17.49618149,78.32813263,11000,INR,1,Posted a year ago,"A 1 bhk property is available for rent in Chandanagar, Hyderabad. It is on the 2nd floor of the building (total number of floors are 2). It is facing north direction. The property has 1 bathroom and 1 balcony. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. ","25,000",Unfurnished
2 BHK penthouse,"1,100 sq ft",Chandanagar,Hyderabad,17.49618149,78.32813263,15000,INR,2,Posted a year ago,"It’s a 2 bhk penthouse situated in Chandanagar. It has a built-up area of 1100 sqft and is available for rent at Rs. 15,000 per month (negotiable). It is a semi-furnished property. It is on the 4th floor of the building (total number of floors are 4). Its main door is facing east direction. The property has 2 bathrooms and 1 balcony. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ","50,000",Semi-Furnished
2 BHK Apartment,940 sq ft,Rajendra Nagar,Hyderabad,17.3260231,78.42492676,23000,INR,2,Posted 6 months ago,"A spacious 2 bhk multistorey apartment is available for rental in Provident Housing Kenworth, Rajendra Nagar, Hyderabad. It is a semi-furnished property. It has power backup as well as sports facility. The project also has gated community, club house, gymnasium, intercom, swimming pool, lift available, community hall and children's play area. It is east facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,940 sq ft,Rajendra Nagar,Hyderabad,17.3260231,78.42492676,23000,INR,2,Posted 6 months ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in Provident Housing Kenworth, one of the most prestigious projects of Rajendra Nagar. It has a built-up area of 940 sqft and is available for rent at Rs. 23,000 per month . Its main door is facing east direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. Please contact for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,940 sq ft,Rajendra Nagar,Hyderabad,17.3260231,78.42492676,23000,INR,2,Posted 6 months ago,"It’s a 2 bhk multistorey apartment situated in Provident Housing Kenworth, Rajendra Nagar, Hyderabad. It has area of 940 sqft and is available at a rent of Rs. 23,000. It has club house. Other amenities include lift available, intercom, sports facility, power backup, swimming pool, gated community, children's play area, gymnasium and community hall. It is facing east direction. It is a 2 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,940 sq ft,Rajendra Nagar,Hyderabad,17.3260231,78.42492676,23000,INR,2,Posted 6 months ago,"It has a built-up area of 940 sqft and is available for rent at Rs. 23,000 per month . Its main door is facing east direction. This residential property is ready-to-move-in. It is well connected to the city areas. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,940 sq ft,Rajendra Nagar,Hyderabad,17.3260231,78.42492676,23000,INR,2,Posted 6 months ago,"A spacious 2 bhk multistorey apartment is available for rental in Provident Housing Kenworth, Rajendra Nagar, Hyderabad. It has area of 940 sqft and is available at a rent of Rs. 23,000. It is a semi-furnished property. It has community hall as well as gymnasium. The project also has swimming pool, power backup, lift available, children's play area, intercom, club house, sports facility and gated community. Its main door is facing east direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,940 sq ft,Rajendra Nagar,Hyderabad,17.3260231,78.42492676,23000,INR,2,Posted 6 months ago,"It has an area of 940 sqft with a carpet area of 940 sqft . The property is available at a monthly rental of Rs. 23,000 . It is a semi-furnished property. It has sports facility as well as lift available. The project also has gated community, gymnasium, intercom, children's play area, community hall, power backup, club house and swimming pool. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,940 sq ft,Rajendra Nagar,Hyderabad,17.3260231,78.42492676,23000,INR,2,Posted 6 months ago,"It has an area of 940 sqft with a carpet area of 940 sqft . The property is available at a monthly rental of Rs. 23,000 . The house is semi-furnished. It is east facing property. It is a 2 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,940 sq ft,Rajendra Nagar,Hyderabad,17.3260231,78.42492676,23000,INR,2,Posted 6 months ago,"It’s a 2 bhk multistorey apartment situated in Provident Housing Kenworth, Rajendra Nagar. It has a built-up area of 940 sqft and is available for rent at Rs. 23,000 per month . It is a semi-furnished property. It has lift available as well as gymnasium. The project also has intercom, community hall, children's play area, swimming pool, gated community, sports facility, club house and power backup. Its main door is facing east direction. It is made in way to provide a comfortable living. It is well connected to the city areas. Kindly call us for details. ",No Deposit,Semi-Furnished
2 BHK Apartment,940 sq ft,Rajendra Nagar,Hyderabad,17.3260231,78.42492676,23000,INR,2,Posted 6 months ago,"It’s a 2 bhk multistorey apartment situated in Provident Housing Kenworth, Rajendra Nagar, Hyderabad. It has a built-up area of 940 sqft and is available for rent at Rs. 23,000 per month . It is a semi-furnished property. It has intercom. Other amenities include club house, community hall, power backup, lift available, gymnasium, swimming pool, gated community, sports facility and children's play area. Its main door is facing east direction. It is a 2 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,940 sq ft,Rajendra Nagar,Hyderabad,17.3260231,78.42492676,23000,INR,2,Posted 6 months ago,"It’s a 2 bhk multistorey apartment situated in Provident Housing Kenworth, Rajendra Nagar. It is a semi-furnished property. It has sports facility as well as community hall. The project also has lift available, gymnasium, children's play area, swimming pool, power backup, gated community, intercom and club house. Its main door is facing east direction. This residential property is ready-to-move-in. Contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,940 sq ft,Rajendra Nagar,Hyderabad,17.3260231,78.42492676,23000,INR,2,Posted 6 months ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Provident Housing Kenworth. It is a semi-furnished property. It has intercom as well as sports facility. The project also has gated community, children's play area, lift available, power backup, community hall, swimming pool, gymnasium and club house. It is a 2 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,940 sq ft,Rajendra Nagar,Hyderabad,17.3260231,78.42492676,23000,INR,2,Posted 6 months ago,"The house is semi-furnished. It is facing east direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. ",No Deposit,Semi-Furnished
2 BHK Villa,"1,250 sq ft",Shamshabad,Hyderabad,17.27293968,78.4336319,12500,INR,2,Posted 2 months ago,"Gated community with 24x7 security, CCTV cameras, children's play area, community hall and easy access to ORR (exit 15) with good connectivity to Rajiv Gandhi International Airport, Shamshabad, Gachibowli, Hitech City.","25,000",Semi-Furnished
